osm_id,name,lat,lon,poi_type,borough_query
node/3970473673,Fresh & Co,40.7439569,-73.9833596,restaurant,Manhattan
node/3973268195,Chambers Hotel New York,40.7629278,-73.9753651,hotel,Manhattan
node/3974095815,BXL Cafe,40.7560857,-73.9846852,pub,Manhattan
node/3974095816,Jimmy's Corner,40.7567033,-73.9847548,pub,Manhattan
node/3976829275,Muna,40.7535732,-73.9734874,restaurant,Manhattan
node/3976829277,Curry and Tandoor,40.7536128,-73.9735973,restaurant,Manhattan
node/3976832398,Sparks Steak House,40.752923,-73.9719424,restaurant,Manhattan
node/3982236000,Jack Demsey's,40.7484275,-73.9868832,pub,Manhattan
node/3995212059,Sushiden,40.7575093,-73.9764528,restaurant,Manhattan
node/3995212060,Sushiden,40.7600927,-73.9825066,restaurant,Manhattan
node/4006284842,Miss Lily’s,40.7260148,-73.9837501,restaurant,Manhattan
node/4006308109,Gato,40.7255749,-73.9951521,restaurant,Manhattan
node/4009714818,The Grey Dog,40.7406022,-74.0006577,restaurant,Manhattan
node/4011618278,Gemini Diner,40.7454088,-73.975659,restaurant,Manhattan
node/4011732597,At nine Restaurant & Bar,40.7587421,-73.9921724,restaurant,Manhattan
node/4011732601,Pomodoro Italian Restaurant,40.7562731,-73.993975,restaurant,Manhattan
node/4011732603,Trattoria Casa Di Isacco,40.7568531,-73.9935485,restaurant,Manhattan
node/4030939257,Valhalla,40.765979,-73.9873999,bar,Manhattan
node/4035602815,The Half Pint,40.7295509,-73.9985745,pub,Manhattan
node/4043594359,Mighty Quinns Barbeque,40.7368066,-74.001398,restaurant,Manhattan
node/4044849082,Morandi,40.7353587,-74.0014906,restaurant,Manhattan
node/4045599201,The Waverly Inn,40.7369557,-74.002226,restaurant,Manhattan
node/4058593203,Cafe Cluny,40.7374393,-74.0039645,restaurant,Manhattan
node/4061847835,Wyndham Garden Manhattan Chelsea West,40.7432132,-73.9908672,hotel,Manhattan
node/4070145531,Blossom- Chelsea,40.7454821,-74.0022829,restaurant,Manhattan
node/4070145709,Patiala Indian Grill,40.753427,-73.9959744,restaurant,Manhattan
node/4077041413,Il Punto Ristorante,40.7560797,-73.9945667,restaurant,Manhattan
node/4085364218,Beyond Sushi,40.7633124,-73.9772025,restaurant,Manhattan
node/4088071261,Barcade,40.7443263,-73.9944542,bar,Manhattan
node/4092436131,Bocca di Bacco,40.7446167,-74.0029356,restaurant,Manhattan
node/4092436133,Sisters,40.6829726,-73.9650709,restaurant,Manhattan
node/4097224495,Bleecker Street Pizza,40.7321893,-74.0034001,restaurant,Manhattan
node/4113144390,KGB Bar,40.7265891,-73.9898025,bar,Manhattan
node/4113171309,The Sabieng Thai,40.7254779,-73.9870799,restaurant,Manhattan
node/4113171310,Risotteria Melotti,40.7266246,-73.9883365,restaurant,Manhattan
node/4114487389,Hong Kong Noodle Sariku Sushi,40.7443652,-73.9813808,restaurant,Manhattan
node/4121144991,Cookshop,40.7457199,-74.0054281,restaurant,Manhattan
node/4128896890,Bareburger,40.7671718,-73.9835181,restaurant,Manhattan
node/4140516089,Mint House,40.7063949,-74.0074419,hotel,Manhattan
node/4140525190,Aroy Dee Thai Kitchen,40.7097774,-74.0089148,restaurant,Manhattan
node/4140591018,The Modern - The Bar Room,40.7610807,-73.9770877,restaurant,Manhattan
node/4146280790,Attaboy,40.7188823,-73.9913742,bar,Manhattan
node/4146280791,Pulqueria,40.7144253,-73.9981968,restaurant,Manhattan
node/4146329489,Mulberry Project,40.719067,-73.9976412,bar,Manhattan
node/4146329589,Après-Ski Fondue Chalet at Café Select,40.7218093,-73.9979174,bar,Manhattan
node/4146329689,2nd Floor on Clinton,40.7194207,-73.985079,bar,Manhattan
node/4146329789,The Back Room,40.7187356,-73.9869338,bar,Manhattan
node/4146358991,Ferns,40.7288511,-73.9841239,restaurant,Manhattan
node/4146358992,Please Don't Tell,40.7271211,-73.983769,bar,Manhattan
node/4146369289,Blind Barber,40.7271537,-73.9801374,bar,Manhattan
node/4146369290,Death & Company,40.7259358,-73.9846566,bar,Manhattan
node/4146374199,Late Night Ramen at Takashi,40.7314115,-74.0064867,restaurant,Manhattan
node/4146374200,Streecha Ukrainian Kitchen,40.7284522,-73.9889619,restaurant,Manhattan
node/4146376405,Gaonnuri,40.7478213,-73.9878356,restaurant,Manhattan
node/4146399196,Employees Only,40.7334339,-74.0060767,bar,Manhattan
node/4149450808,ABA Turkish Restaurant,40.7674386,-73.9839741,restaurant,Manhattan
node/4149649615,Rosemary's,40.734788,-73.9998597,restaurant,Manhattan
node/4149654210,Tacombi,40.7239825,-73.9937554,restaurant,Manhattan
node/4151549326,Two Boots Pizza,40.7599556,-73.9917522,restaurant,Manhattan
node/4151701793,Sushi of Gari,40.7606902,-73.9895916,restaurant,Manhattan
node/4151719703,Mollyos,40.7592099,-73.9926165,restaurant,Manhattan
node/4151778390,Pure Thai Cookhouse,40.7642433,-73.9881105,restaurant,Manhattan
node/4151778391,Ippudo,40.763547,-73.9865301,restaurant,Manhattan
node/4156386812,Sociale,40.6832165,-73.9956564,restaurant,Manhattan
node/4159331192,Radegast German Beer Garden,40.7167708,-73.9615252,restaurant,Manhattan
node/4159335689,HiLot,40.7238715,-73.9788249,bar,Manhattan
node/4159335789,Miss Lily's (Soho),40.7279837,-74.001356,restaurant,Manhattan
node/4160710889,Lydia's,40.7234419,-73.98811,bar,Manhattan
node/4167956349,Take31,40.7462218,-73.9848538,restaurant,Manhattan
node/4167956350,Her Name is Han,40.7461934,-73.9847787,restaurant,Manhattan
node/4168085045,The Half King,40.7479898,-74.0044046,pub,Manhattan
node/4177039064,Spice Market,40.7404996,-74.006007,restaurant,Manhattan
node/4181417794,Peking Duck House,40.7146382,-73.9985571,restaurant,Manhattan
node/4181467991,Piccola Strada,40.7266286,-73.9902161,restaurant,Manhattan
node/4184497397,Brandy Library,40.7199472,-74.007213,bar,Manhattan
node/4184564889,Walker's,40.7197094,-74.0070516,restaurant,Manhattan
node/4188132390,Kung Fu Little Steamed Buns,40.7616147,-73.9868436,restaurant,Manhattan
node/4189750278,Kafana,40.7243534,-73.9784734,restaurant,Manhattan
node/4190039995,Urban Space,40.7537677,-73.9779905,restaurant,Manhattan
node/4193555491,Cho Dang Gol,40.7501714,-73.9863439,restaurant,Manhattan
node/4193990751,Bar Great Harry,40.6824125,-73.9935252,bar,Manhattan
node/4194049557,Brooklyn Social,40.6804846,-73.9945351,bar,Manhattan
node/4194101172,Tera Mera,40.6848028,-73.9948874,restaurant,Manhattan
node/4194106168,Karazishi Botan,40.6831205,-73.9927654,restaurant,Manhattan
node/4196029141,Lucali,40.6818319,-74.0003712,restaurant,Manhattan
node/4198113799,Cafe China,40.7515794,-73.9858142,restaurant,Manhattan
node/4203185653,Roey's,40.735985,-74.0009044,restaurant,Manhattan
node/4203545989,Creperie,40.7295942,-74.0006325,restaurant,Manhattan
node/4203603696,Olive Tree Cafe,40.7301084,-74.0005257,bar,Manhattan
node/4210170310,Mr. Taka Ramen,40.721278,-73.9890275,restaurant,Manhattan
node/4210173133,Momofuku Noodle Bar,40.7291861,-73.9843786,restaurant,Manhattan
node/4214275589,230 Fifth,40.7439412,-73.988134,bar,Manhattan
node/4216237581,BEA,40.7593617,-73.9924919,restaurant,Manhattan
node/4216669489,Village Vanguard,40.7360198,-74.0016392,nightclub,Manhattan
node/4216669490,Old Rabbit Club,40.7299594,-74.0003929,bar,Manhattan
node/4218407489,White Oak Tavern,40.7303749,-73.9946392,bar,Manhattan
node/4221091789,Westville East,40.7284125,-73.9820074,restaurant,Manhattan
node/4221481089,Benito One,40.7199982,-73.9969021,restaurant,Manhattan
node/4227592991,Rossopomodoro,40.7384326,-74.0020328,restaurant,Manhattan
node/4234840590,Spice Symphony,40.7447024,-73.9811337,restaurant,Manhattan
node/4236711150,Bella Napoli,40.7450974,-73.9947013,restaurant,Manhattan
node/4243416297,Sartiano’s,40.7248056,-73.998682,restaurant,Manhattan
node/4243439483,Haven Rooftop Bar,40.7583844,-73.9832932,bar,Manhattan
node/4243439484,Sanctuary Hotel,40.7584738,-73.9832127,hotel,Manhattan
node/4244823109,Sagaponack Bar & Grill,40.7410206,-73.9907082,restaurant,Manhattan
node/4250811240,Ningbo Cafe,40.7080812,-74.0182068,restaurant,Manhattan
node/4252963690,Royalton Park Avenue,40.7438908,-73.9838903,hotel,Manhattan
node/4254615310,Jane,40.7273302,-74.000275,restaurant,Manhattan
node/4257985392,Radio City Apartment,40.7600158,-73.9829482,hotel,Manhattan
node/4260987502,Blue Hill,40.7320396,-73.9995703,restaurant,Manhattan
node/4262776953,Franchia,40.7475456,-73.9813305,restaurant,Manhattan
node/4267352958,Gospël,40.7239595,-73.9960554,nightclub,Manhattan
node/4273997364,BaoDega,40.7401241,-73.9917722,restaurant,Manhattan
node/4278152903,Tampico,40.7203148,-73.9932662,restaurant,Manhattan
node/4278330892,Gallaghers Steakhouse,40.7628531,-73.9838317,restaurant,Manhattan
node/4278347392,Gigino at Wagner Park,40.7050077,-74.0181898,restaurant,Manhattan
node/4278854991,Sons of Essex,40.7202021,-73.9875286,restaurant,Manhattan
node/4282785789,Welcome to the Johnsons,40.7196706,-73.9873004,bar,Manhattan
node/4284531651,White Horse Tavern,40.7356943,-74.0061832,pub,Manhattan
node/4284788108,Le Botaniste,40.7650017,-73.9659528,restaurant,Manhattan
node/4284811306,Nom Wah Tea Parlor,40.7144593,-73.9981968,restaurant,Manhattan
node/4288405518,Tavern29,40.7442428,-73.9839881,pub,Manhattan
node/4293765088,ZLS BBQ,40.7385294,-73.9820254,restaurant,Manhattan
node/4300313491,Dirt Candy,40.7178785,-73.9907886,restaurant,Manhattan
node/4301475089,Bocca Di Bacco,40.766105,-73.9866537,restaurant,Manhattan
node/4303241989,Piora,40.730625,-74.0065313,restaurant,Manhattan
node/4305052000,Maya Mezcal,40.7271358,-73.9881641,bar,Manhattan
node/4305056427,The Garret,40.7323251,-74.0038428,bar,Manhattan
node/4305072305,Arthur's Tavern,40.7331992,-74.0034508,bar,Manhattan
node/4305816204,Westville Chelsea,40.7418162,-74.0000228,restaurant,Manhattan
node/4305816205,Rubirosa,40.7227225,-73.9961142,restaurant,Manhattan
node/4308132589,Berimbau do Brasil,40.7300608,-74.0036699,restaurant,Manhattan
node/4309345260,BIBA,40.7209596,-73.9615745,pub,Manhattan
node/4310271991,The Little Owl,40.7322791,-74.0052939,restaurant,Manhattan
node/4311338893,Pasta Eater,40.7635574,-73.9886665,restaurant,Manhattan
node/4311369891,Pomodoro Rosso,40.7763934,-73.9793251,restaurant,Manhattan
node/4311478190,Arias Hell's Kitchen,40.764055,-73.9880983,restaurant,Manhattan
node/4312727871,Summers,40.7116327,-73.961939,restaurant,Manhattan
node/4312755454,Bia,40.7119842,-73.9678497,restaurant,Manhattan
node/4316033908,The Inn at Irving Place,40.7360205,-73.9870276,hotel,Manhattan
node/4316345593,Brooklyn Diner,40.7565134,-73.9857687,restaurant,Manhattan
node/4316376191,Red Peony,40.7627204,-73.9759478,restaurant,Manhattan
node/4317133391,Caravan of Dreams,40.7263027,-73.9857058,restaurant,Manhattan
node/4317379401,Bunk Sandwiches,40.712665,-73.9607387,restaurant,Manhattan
node/4317379402,High Lúa,40.7125576,-73.960413,restaurant,Manhattan
node/4317415003,TBA Brooklyn,40.7111986,-73.9663773,nightclub,Manhattan
node/4317415004,Streets BK,40.7106951,-73.9660366,restaurant,Manhattan
node/4317608790,Fossetta,40.7224046,-73.9885699,restaurant,Manhattan
node/4317690789,terroir at the porch,40.7429238,-74.0075471,bar,Manhattan
node/4317887892,Cosmic Diner,40.7636131,-73.9849057,restaurant,Manhattan
node/4319001989,The Cock,40.7271491,-73.9889759,bar,Manhattan
node/4320266594,The Best Sichuan,40.7564484,-73.9777452,restaurant,Manhattan
node/4320917144,Residence Inn New York Manhattan/Central Park,40.7643419,-73.9826989,hotel,Manhattan
node/4322641192,Jekyll and Hyde Club,40.7327694,-74.0030897,restaurant,Manhattan
node/4324282097,Trinity Place Bar and Restaurant,40.7090297,-74.0114731,pub,Manhattan
node/4324553594,Lava Shawarma,40.7292267,-73.9988688,restaurant,Manhattan
node/4325385751,The Woods,40.7129071,-73.9663175,bar,Manhattan
node/4326134893,Wolfgang's Steakhouse,40.7211681,-74.0097607,restaurant,Manhattan
node/4329843790,Angelo Bellini,40.7571634,-73.9684577,restaurant,Manhattan
node/4336929647,Horses and Divorces,40.7140953,-73.961424,bar,Manhattan
node/4336929648,Quinoa Kitchen,40.7140015,-73.9614888,restaurant,Manhattan
node/4346190189,Hillstone,40.7580445,-73.9699967,restaurant,Manhattan
node/4350615592,Island Burger and Shakes,40.7643365,-73.9880327,restaurant,Manhattan
node/4352204390,Serendipity 3,40.7618022,-73.9649381,restaurant,Manhattan
node/4353160594,Serendipity 3,40.7600052,-73.9665174,restaurant,Manhattan
node/4355476801,Beetle House NYC,40.72708,-73.9880314,restaurant,Manhattan
node/4357574290,Giorgio's of Gramercy,40.7396065,-73.9886459,restaurant,Manhattan
node/4365154093,Planta,40.7444076,-73.9883231,restaurant,Manhattan
node/4375696312,Trattoria Pesce Pasta,40.7311855,-74.0031019,restaurant,Manhattan
node/4385240481,The View Restaurant & Lounge,40.758744,-73.986415,restaurant,Manhattan
node/4387094640,Stout NYC - FiDi,40.7081144,-74.0065237,pub,Manhattan
node/4392870291,Da Marcella,40.7277469,-74.0020266,restaurant,Manhattan
node/4395618692,Eagle Bar,40.7517058,-74.0042924,bar,Manhattan
node/4396459593,Jazba,40.7316574,-73.9856935,restaurant,Manhattan
node/4396465094,Momofuku Nishi,40.7443392,-73.9987769,restaurant,Manhattan
node/4402057816,TGI Fridays,40.7065633,-74.0129228,restaurant,Manhattan
node/4402339491,Chelsea Savoy Hotel,40.7440882,-73.9960078,hotel,Manhattan
node/4406319594,Black Tap,40.7238705,-74.004215,restaurant,Manhattan
node/4412150567,Porteño,40.7504599,-74.0024185,restaurant,Manhattan
node/4416202291,Joe Junior,40.734635,-73.9859521,restaurant,Manhattan
node/4416209989,Rooftop Bar,40.6914766,-73.9845457,bar,Manhattan
node/4416981290,,40.7064129,-74.0088962,hotel,Manhattan
node/4420510490,Toribro Ramen,40.7644404,-73.9875805,restaurant,Manhattan
node/4422266667,Lincoln Ristorante,40.7733333,-73.983552,restaurant,Manhattan
node/4423853595,Rooftop Bar,40.7563569,-73.9749477,bar,Manhattan
node/4423853596,Rooftop Bar,40.7392821,-73.9872624,bar,Manhattan
node/4423853691,Covina,40.7423513,-73.9833892,restaurant,Manhattan
node/4423874390,Gallow Green Rooftop Bar,40.7507722,-74.0040792,bar,Manhattan
node/4423974194,Pizza Fresca,40.7389487,-73.9889529,restaurant,Manhattan
node/4426744326,bb.q Chicken,40.7415576,-73.9809256,restaurant,Manhattan
node/4426826294,Blue Ribbon Brassiere,40.725453,-74.0030128,restaurant,Manhattan
node/4426826906,Follia,40.7350082,-73.9857014,restaurant,Manhattan
node/4426898490,Eleni's Divine Greek Cuisine,40.7365634,-73.9850368,restaurant,Manhattan
node/4427616693,P.F. Chang's,40.7343278,-73.9921829,restaurant,Manhattan
node/4429201691,Minetta Tavern Restaurant,40.7299655,-74.0006297,restaurant,Manhattan
node/4431347690,Arturo's Coal Oven Pizza,40.7273991,-74.0003974,restaurant,Manhattan
node/4433464491,caffe wha,40.730082,-74.0007434,bar,Manhattan
node/4434875689,Ameritania at Times Square,40.7640637,-73.9828113,hotel,Manhattan
node/4435477389,Industry,40.7643224,-73.9873646,bar,Manhattan
node/4443479889,Ted's Montana Grill,40.7607731,-73.9808203,restaurant,Manhattan
node/4447034701,Virgil's Real BBQ,40.7568784,-73.9853179,restaurant,Manhattan
node/4454392489,Gyu-Kaku,40.7590854,-73.9898663,restaurant,Manhattan
node/4455392287,Carragher's,40.7545392,-73.9896037,pub,Manhattan
node/4455580390,Gyu-Kaku,40.7282161,-73.991431,restaurant,Manhattan
node/4455834692,Kogane Ramen,40.6985924,-73.9926277,restaurant,Manhattan
node/4457730480,Rivington Pizza,40.7190395,-73.9846805,restaurant,Manhattan
node/4460449816,49 Crosby,40.7221806,-73.9982475,hotel,Manhattan
node/4461697890,L & W Oyster Company,40.7450031,-73.9873381,restaurant,Manhattan
node/4461699892,ilili,40.7443707,-73.98779,restaurant,Manhattan
node/4462798731,Soho Room,40.7253962,-74.0034071,pub,Manhattan
node/4464270289,Jadis,40.7204555,-73.9893332,bar,Manhattan
node/4466534299,Chinese Club,40.7139736,-73.9603029,restaurant,Manhattan
node/4466536113,House of Small Wonder,40.7189283,-73.960798,restaurant,Manhattan
node/4466937585,Shotse,40.7330843,-74.0055808,restaurant,Manhattan
node/4468394389,La Sirène,40.7244709,-74.0057117,restaurant,Manhattan
node/4469982794,Fresh Salt,40.7070752,-74.0024625,restaurant,Manhattan
node/4470005992,ACQUA,40.7082305,-74.0016978,restaurant,Manhattan
node/4470023090,The Red Cat,40.7480925,-74.0041031,restaurant,Manhattan
node/4470023190,Boqueria Soho,40.7248202,-74.0022169,restaurant,Manhattan
node/4470023992,The Fulton,40.7053484,-74.0010549,restaurant,Manhattan
node/4470023993,New Hua Xia Seafood Restaurant,40.7139703,-73.9968991,restaurant,Manhattan
node/4470028190,La Bonne Soupe,40.7624058,-73.9769664,restaurant,Manhattan
node/4470028590,Great NY Noodletown,40.7149725,-73.9970927,restaurant,Manhattan
node/4470030889,Café Fiorello,40.7717565,-73.9818595,restaurant,Manhattan
node/4470157291,Coopers Craft & Kitchen,40.7269503,-73.9890887,pub,Manhattan
node/4475036592,Mr Purple,40.7218111,-73.9882321,bar,Manhattan
node/4475172517,Corkbuzz,40.7350302,-73.993152,restaurant,Manhattan
node/4475198381,Cafe Spaghetti,40.6841115,-74.0024074,restaurant,Manhattan
node/4479637590,Utopia Diner,40.7788149,-73.981253,restaurant,Manhattan
node/4480292845,Maui Onion,40.7444333,-73.9902995,restaurant,Manhattan
node/4483787091,Smalls Jazz Club,40.7343811,-74.0027295,nightclub,Manhattan
node/4492683386,The Storehouse,40.7428233,-73.9921754,bar,Manhattan
node/4492691093,Ariari,40.7272468,-73.98579,restaurant,Manhattan
node/4496779320,JG Sohotel,40.7187802,-74.0004094,hotel,Manhattan
node/4502573289,IchiUmi,40.7467647,-73.9848226,restaurant,Manhattan
node/4503167568,Woorijip,40.7474399,-73.9864528,restaurant,Manhattan
node/4503912490,Carnegie Diner & Cafe,40.7579319,-73.9821357,restaurant,Manhattan
node/4504872489,Kisa,40.722836,-73.9889877,restaurant,Manhattan
node/4506648692,Peasant,40.721733,-73.9944139,restaurant,Manhattan
node/4507025555,Bryant Park Grill,40.7532049,-73.9829323,restaurant,Manhattan
node/4509430011,INDAY,40.7438616,-73.9894745,restaurant,Manhattan
node/4509434073,La Pecora Bianca,40.7437112,-73.9892129,restaurant,Manhattan
node/4509843308,American Table Cafe,40.773601,-73.9825772,restaurant,Manhattan
node/4513926394,Sinigual,40.7503349,-73.9750642,restaurant,Manhattan
node/4526583885,Miriam,40.6801621,-73.9777509,restaurant,Manhattan
node/4527086687,Don Angie,40.7378039,-74.0019928,restaurant,Manhattan
node/4549080336,Nall's Irish Pub & Restaurant,40.756641,-73.9691064,pub,Manhattan
node/4550150891,,40.7200282,-73.987818,bar,Manhattan
node/4551144664,Hudson Malone,40.7572639,-73.9686379,restaurant,Manhattan
node/4551150920,Cherry Tavern,40.7257543,-73.9843812,bar,Manhattan
node/4551157295,Cafe Mogador,40.7273469,-73.984402,restaurant,Manhattan
node/4552992889,The Smith,40.7442427,-73.9887217,restaurant,Manhattan
node/4555818591,Satsko,40.7245384,-73.9802202,restaurant,Manhattan
node/4555837496,Blue-Park Kitchen,40.7516202,-73.974679,restaurant,Manhattan
node/4557494991,Olio e Più,40.732773,-73.9877871,restaurant,Manhattan
node/4557537890,Soothr,40.7323273,-73.9873238,restaurant,Manhattan
node/4557584378,La Dong,40.7376427,-73.9912505,restaurant,Manhattan
node/4557948221,Nolita Pizza,40.7209123,-73.9961959,restaurant,Manhattan
node/4559289816,CAVA,40.6924317,-73.9885461,restaurant,Manhattan
node/4561048492,CAVA,40.7522516,-73.9736217,restaurant,Manhattan
node/4561126589,David Burke Kitchen,40.7227812,-74.0048748,restaurant,Manhattan
node/4562952595,Betony,40.7641941,-73.9764545,restaurant,Manhattan
node/4564264140,Cafe Plus,40.6889134,-73.9833505,restaurant,Manhattan
node/4585519689,Menkui Teu,40.7632437,-73.9771564,restaurant,Manhattan
node/4587458727,Wagamama,40.743289,-73.9885756,restaurant,Manhattan
node/4587467371,Confidant,40.6908167,-73.9958384,restaurant,Manhattan
node/4589167406,Dizen Goff,40.7421092,-74.005517,restaurant,Manhattan
node/4589454992,The National,40.7565537,-73.9721358,restaurant,Manhattan
node/4589608994,Fiat Café,40.7214382,-73.995646,restaurant,Manhattan
node/4591231254,Mulberry & Vine,40.7452909,-73.9903934,restaurant,Manhattan
node/4593242838,Baita by Birreria,40.7419337,-73.9898018,restaurant,Manhattan
node/4604252268,Momoya,40.7426475,-73.9964607,restaurant,Manhattan
node/4616328313,Socarrat Paella Bar,40.7426481,-73.9995427,restaurant,Manhattan
node/4617801350,The Cabin,40.7239695,-73.9838019,restaurant,Manhattan
node/4629708840,Up & Down,40.7393278,-74.0018755,bar,Manhattan
node/4629748728,La Nacional,40.7393804,-74.0012272,restaurant,Manhattan
node/4629755383,Pierre Loti,40.7401651,-74.0015899,bar,Manhattan
node/4637936849,Pierre Loti,40.7360901,-73.9874452,restaurant,Manhattan
node/4638395922,Junoon,40.7431207,-73.9909146,restaurant,Manhattan
node/4651010148,Taboonette,40.734646,-73.9927932,restaurant,Manhattan
node/4652798789,Lubian Chinese Grilled Fish,40.7606163,-73.9908082,restaurant,Manhattan
node/4654873356,Soho Grand Hotel,40.7220039,-74.0043561,hotel,Manhattan
node/4678630782,Wilfie & Nell,40.734068,-74.0030242,pub,Manhattan
node/4680472389,Smithfield Hall,40.7447503,-73.993589,bar,Manhattan
node/4681739598,Old Town Bar,40.7375383,-73.9892094,bar,Manhattan
node/4686173789,Mozzarella & Vino,40.7619597,-73.9772624,restaurant,Manhattan
node/4687113395,Carve: Unique Sandwich,40.7602363,-73.9873789,restaurant,Manhattan
node/4687199589,Adyar Ananda Bhavan,40.7497376,-73.9774652,restaurant,Manhattan
node/4708888896,Fresh From Hell,40.7607941,-73.9886943,restaurant,Manhattan
node/4708892892,Dianne & Elisabeth,40.7615967,-73.9938286,bar,Manhattan
node/4708892894,Natsumi,40.7617708,-73.9850779,restaurant,Manhattan
node/4709047192,Antalia,40.7559182,-73.9804278,restaurant,Manhattan
node/4711117992,Yuca Bar & Restaurant,40.7262151,-73.9835939,restaurant,Manhattan
node/4711118291,Empellón Al pastor,40.7266479,-73.9832781,bar,Manhattan
node/4714002691,Egg Shop,40.7204398,-73.9951556,restaurant,Manhattan
node/4714345894,Hana Michi,40.7476739,-73.986996,restaurant,Manhattan
node/4716523571,Sahara East,40.7294592,-73.9837203,restaurant,Manhattan
node/4720357294,Friedman`s,40.7552614,-73.9984356,restaurant,Manhattan
node/4725247810,Demo,40.7300299,-74.0030254,restaurant,Manhattan
node/4725248791,Jack's Wife Freda,40.7298568,-74.0035384,restaurant,Manhattan
node/4725248792,P.S. Burgers,40.7301922,-74.0033333,restaurant,Manhattan
node/4725251649,Numero 28 Pizzeria,40.7301093,-74.0027854,restaurant,Manhattan
node/4738808807,Pommes Frites,40.7300993,-74.0002841,restaurant,Manhattan
node/4739202153,Locande Verde,40.7199242,-74.0099897,restaurant,Manhattan
node/4739221813,Locande,40.7204523,-74.0087431,restaurant,Manhattan
node/4745476137,Loreley Beer Garden,40.7213361,-73.9928125,restaurant,Manhattan
node/4745482625,Spicy Moon,40.7234427,-73.992596,restaurant,Manhattan
node/4751507921,lupe's East L.A. Kitchen,40.723681,-74.0045295,restaurant,Manhattan
node/4755575514,Tender,40.7584335,-73.9831005,restaurant,Manhattan
node/4755575516,Roxy Diner & Delicatessen,40.7633892,-73.9818081,restaurant,Manhattan
node/4757137103,Roxy Diner,40.7583293,-73.9886792,restaurant,Manhattan
node/4762006023,Clinton Hall,40.7080962,-74.0146254,bar,Manhattan
node/4764733059,Ivan Ramen,40.7205419,-73.9844418,restaurant,Manhattan
node/4764733065,Ariel's Latin Bistro,40.7213435,-73.9840279,restaurant,Manhattan
node/4764733068,Uncle Sam's Pizza,40.7208152,-73.9843043,restaurant,Manhattan
node/4764733069,Brick,40.7207405,-73.9843387,bar,Manhattan
node/4764733072,Donnybrook,40.72019,-73.984615,bar,Manhattan
node/4768971123,Marylou,40.7284935,-73.9871165,restaurant,Manhattan
node/4771852121,Verlaine,40.7200177,-73.9878219,bar,Manhattan
node/4771881059,One More Thai,40.7210877,-73.9839283,restaurant,Manhattan
node/4773391724,Stanton Social,40.7212197,-73.9880769,restaurant,Manhattan
node/4775546656,Hometown Hotpot & BBQ,40.7193074,-73.9968855,restaurant,Manhattan
node/4775571737,Hou Yi Hot Pot,40.7162008,-73.9925703,restaurant,Manhattan
node/4775572230,Taiwan Pork Chop House,40.7142816,-73.9979466,restaurant,Manhattan
node/4776954938,Serafina Fabulous Pizza,40.7761311,-73.9624593,restaurant,Manhattan
node/4787145125,,40.7332046,-74.0033643,pub,Manhattan
node/4792129913,88 palace,40.7139447,-73.9942578,restaurant,Manhattan
node/4792165598,,40.7139194,-73.9935677,restaurant,Manhattan
node/4794092321,Ruth's Chris Steak House,40.7613487,-73.9822791,restaurant,Manhattan
node/4799733303,Pebble Bar,40.7592111,-73.9804982,restaurant,Manhattan
node/4802844049,Luzzo's La Pizza Napoletana,40.706735,-74.0096934,restaurant,Manhattan
node/4810807413,Fragole Ristorante,40.6808485,-73.9968035,restaurant,Manhattan
node/4811903022,Los Tacos NYC,40.7265987,-73.9843126,restaurant,Manhattan
node/4815675028,Johny's Luncheonette,40.7445513,-73.9929939,restaurant,Manhattan
node/4816775623,Sobaya,40.7295926,-73.9879292,restaurant,Manhattan
node/4822836522,Bemelmans Bar,40.7742561,-73.962989,bar,Manhattan
node/4828711722,55 bar,40.7337752,-74.0022582,bar,Manhattan
node/4832284232,Corkbuzz Wine Bar and Restaurant,40.7422803,-74.0056577,bar,Manhattan
node/4840395322,Deep Indian Kitchen,40.7657503,-73.9833487,restaurant,Manhattan
node/4840395323,Larry Flynt's Hustler Club,40.7674015,-73.9959382,nightclub,Manhattan
node/4842467840,Roast Kitchen,40.7536984,-73.9921149,restaurant,Manhattan
node/4843833624,As is NYC,40.7646909,-73.9915481,bar,Manhattan
node/4843851221,The Waylon,40.7647616,-73.9915059,restaurant,Manhattan
node/4843854724,The Dead Rabbit,40.7032493,-74.0110052,pub,Manhattan
node/4844071325,Full Shilling,40.7057985,-74.0075564,pub,Manhattan
node/4844210421,Mark's Off Madison,40.7424702,-73.9862953,restaurant,Manhattan
node/4845866423,Nelson Blue,40.7075857,-74.0018061,restaurant,Manhattan
node/4845866424,Barbalu,40.7074502,-74.0020779,restaurant,Manhattan
node/4845866426,Dorlan's Tavern & Oyster Bar,40.707271,-74.0023954,restaurant,Manhattan
node/4846131422,Dill & Parsley,40.7064877,-74.0067196,restaurant,Manhattan
node/4846659021,The Scratcher,40.7275668,-73.9905608,pub,Manhattan
node/4847529522,Nelly Spillanes,40.7472167,-73.9841182,pub,Manhattan
node/4848257929,Rebelle,40.7219422,-73.9936778,restaurant,Manhattan
node/4848257931,The Ripple Room,40.7204602,-73.9937507,bar,Manhattan
node/4848257932,Distilled,40.7188968,-74.0063291,restaurant,Manhattan
node/4848257934,Sunday in Brooklyn,40.7141954,-73.9653382,restaurant,Manhattan
node/4848257937,Shelter,40.7195708,-73.9607486,restaurant,Manhattan
node/4848258121,Four Four South Village,40.7606384,-73.9903951,restaurant,Manhattan
